1|True|93.0|0.8633253630951112
2|False|39.0|1.0032005337482284
3|True|17.0|0.715759664776193
4|False|43.0|1.0020568930897797
5|True|11.0|0.49212077757829575
6|True|24.0|0.4892318742858954
7|True|17.0|0.4709559275549676
8|True|12.0|0.7832002814418451
9|False|24.0|1.006426350884948
10|True|24.0|0.8239520931860906
11|False|19.0|1.0119829983116027
12|True|54.0|0.9315084349703855
13|False|13.0|1.0331027413235554
14|True|37.0|0.9207197093797901
15|False|51.0|1.0015019604867268
16|True|26.0|0.7696195471042075
17|True|19.0|0.4335775929098249
18|False|10.0|1.041864144668685
19|False|29.0|1.0102298489939678
20|True|16.0|0.4916269309647822
21|True|27.0|0.8403992192057489
22|True|18.0|0.8945989065222693
23|False|16.0|1.0119857597592263
24|True|11.0|0.6909698270043498
25|True|12.0|0.574565944136773
26|False|11.0|1.063070351350979
27|False|9.0|1.0356745292932508
28|False|30.0|0.7659907246820477
29|True|37.0|0.7164658360857546
30|False|38.0|0.9796170501916027
31|True|26.0|0.5183694346943082
32|False|18.0|1.00876714177541
33|False|33.0|1.001565440389216
34|True|12.0|0.4424308347702848
35|False|14.0|1.0338988403922869
36|False|15.0|1.0298641499713692
37|False|28.0|1.0190929599976175
38|False|29.0|1.0073848585723817
39|False|20.0|1.0111772633137892
40|False|20.0|1.0093764111952621
41|False|25.0|1.0018520783185076
42|True|12.0|0.6923433744333355
43|False|8.0|1.009708449029575
44|False|6.0|1.0435752723849072
45|False|34.0|1.0017787387168964
46|True|11.0|0.9679737937728528
47|False|7.0|1.0425340543544819
48|False|28.0|1.0049127325831515
49|True|23.0|0.9791743994025698
50|False|28.0|1.000669970996323
51|False|40.0|1.004386431746804
52|True|15.0|0.7968131126107992
53|False|28.0|1.0143914507151357
54|False|16.0|1.0117404177193612
55|True|11.0|0.3391026902361057
56|True|11.0|0.35833787773590703
57|True|11.0|0.47335682994337575
58|True|28.0|0.6089069068495921
59|True|18.0|0.8310512952952168
60|False|35.0|0.6174516542507772
61|False|115.0|0.6989112713130508
62|True|10.0|0.18541414674618545
63|True|29.0|0.9205567522222854
64|False|9.0|1.0012444198672041
65|True|12.0|0.3495468244402011
66|False|14.0|1.0265042116231766
67|True|16.0|0.7765149948880603
68|True|46.0|0.9719274498743318
69|True|18.0|0.546426923147926
70|True|14.0|0.2655260070093777
71|True|49.0|0.6573193444965971
72|True|15.0|0.6661924435625377
73|True|17.0|0.9717383053175125
74|False|14.0|1.00007746559593
75|False|10.0|1.0114507031547981
76|False|9.0|1.0163039489263879
77|True|10.0|0.6306600956286532
78|True|29.0|0.6273591375628704
79|True|20.0|0.8590884843555642
80|True|37.0|0.9537201562555888
81|False|51.0|0.9993398303628102
82|False|21.0|1.0027936534031259
83|False|12.0|1.0185394879763081
84|False|5.0|1.0791435312202244
85|True|10.0|0.7481243984928643
86|True|11.0|0.7992858021945208
87|True|16.0|0.6987348148851967
88|False|16.0|1.0007678464383003
89|True|11.0|0.4533689557930725
90|True|26.0|0.817658096163854
91|False|12.0|1.0070956863302474
92|False|34.0|1.0014533669472423
93|True|12.0|0.37379010226372156
94|True|11.0|0.513583621265861
95|True|49.0|0.971076087751802
96|False|9.0|1.0250508185240064
97|False|13.0|1.0593269412830433
98|False|24.0|1.001181352403297
99|False|23.0|1.0020281890391551
100|False|18.0|1.0275935547605963
101|False|17.0|0.7597087647598001
102|True|11.0|0.9184205991094312
103|False|25.0|1.0082488381764987
104|True|14.0|0.34220512203571135
105|False|8.0|1.0127041929188851
106|False|14.0|1.005025307503461
107|True|10.0|0.9384581836352134
108|False|14.0|1.0158951638467477
109|False|17.0|0.9213048932674948
110|True|18.0|0.8779259665370802
111|False|8.0|1.0172639597689879
112|True|12.0|0.5616987709194265
113|False|6.0|1.0228397859598484
114|False|8.0|1.0183835936774763
115|False|8.0|1.0134517072426046
116|False|10.0|1.0296489743991206
117|False|9.0|1.0492185306818287
118|False|9.0|1.0192918912677529
119|False|26.0|0.9735305889382025
120|True|22.0|0.9010286022599332
121|True|20.0|0.5445864737489067
122|False|12.0|1.0813121156785044
123|False|15.0|1.0024883781883291
124|False|9.0|1.0029735735350476
125|False|6.0|1.0168037850283596
126|False|17.0|1.0186693423308026
127|False|9.0|1.0118296953957389
128|False|16.0|1.0016799059697978
129|False|17.0|1.0056300360822803
130|False|13.0|1.0186277862801336
131|False|10.0|1.02232061695452
132|False|20.0|1.0139128048631283
133|False|12.0|1.007573548865251
134|False|23.0|1.013128912157322
135|True|17.0|0.8550147195705734
136|False|4.0|1.0143849919246395
137|False|16.0|1.0020998911767038
138|False|21.0|1.005813604943567
139|False|22.0|1.0140911188953812
140|True|17.0|0.8337872012993197
141|True|10.0|0.8667854364858156
142|False|6.0|1.0252359363852288
143|True|12.0|0.914754106160146
144|False|10.0|1.016529874420052
145|True|14.0|0.23258782079238619
146|False|5.0|1.0112006200472066
147|False|19.0|1.000048471770189
148|False|11.0|1.0684792761618531
149|False|7.0|1.0305813900514724
150|True|11.0|0.09262912668278113
151|True|12.0|0.4458574260681635
152|False|2.0|1.0013491663655332
153|False|7.0|1.0094585231484756
154|False|7.0|1.041363939621866
155|False|35.0|0.9246261634914756
156|True|35.0|0.8750697519017182
157|False|11.0|1.020847542639638
158|False|3.0|1.15414365051023
159|False|22.0|1.014151006592402
160|False|9.0|1.110346643506717
161|False|9.0|1.0179022876369526
162|False|41.0|1.0012481422811985
163|True|30.0|0.7971959728976228
164|False|7.0|1.0031322350431604
165|True|34.0|0.8397574503226859
166|False|7.0|1.001309198144919
167|False|19.0|1.0202956374455983
168|False|None|None
169|False|14.0|1.0071253984968436
170|False|5.0|1.07203947943925
171|False|3.0|1.2207888917712593
172|False|36.0|1.0031588205448607
173|True|11.0|0.6323110087018247
174|False|2.0|1.1357804038279247
175|False|6.0|1.0213260264593877
176|False|14.0|1.0072370604913155
177|False|10.0|1.0375016671843713
178|False|36.0|1.0026158625872175
179|True|11.0|0.7858067768266613
180|False|6.0|1.0013858925450967
181|False|8.0|1.0374782528245943
182|True|13.0|0.6388038727919036
183|False|16.0|1.0011274668157253
184|False|55.0|1.000478707952757
185|True|24.0|0.6700416596982198
186|False|14.0|1.0036177106839355
187|False|4.0|1.0153172792410488
188|False|10.0|1.0261612652973782
189|False|7.0|1.070892574663588
190|True|40.0|0.8331692676441327
191|False|16.0|1.008700187191592
192|False|14.0|1.0042173377334356
193|False|12.0|1.0106136465428488
194|True|11.0|0.8753923067857253
195|False|5.0|1.0151272331700383
196|False|19.0|1.002908665132819
197|False|5.0|1.0018898223968447
198|False|7.0|1.0036283117584297
199|False|9.0|1.0227235565613053
200|False|5.0|1.0129671222722827
201|False|12.0|1.0163479215828013
202|False|6.0|1.0082407890258491
203|True|32.0|0.943104361098541
204|False|8.0|1.026183037763018
205|True|11.0|0.7692266675308741
206|False|5.0|1.4470640961589327
207|False|13.0|1.022986530831672
208|True|11.0|0.7161118507285703
209|False|16.0|1.0081426565648184
210|True|10.0|0.7740308345117289
211|False|21.0|0.990314864763322
212|False|7.0|1.002230571426454
213|False|4.0|1.0122126493931463
214|True|10.0|0.2963753694533983
215|False|8.0|1.0215151122290504
216|False|33.0|1.0022177109948602
217|False|19.0|1.0297080660854632
218|False|7.0|1.022412896845522
219|False|9.0|1.0084232842213827
220|False|11.0|1.0089051956243462
221|False|18.0|1.0463634393202352
222|True|11.0|0.7903015053581615
223|False|12.0|1.013384504670777
224|True|29.0|0.850105225491861
225|False|2.0|1.225262096171497
226|False|9.0|1.0131154353510647
227|False|13.0|1.067995683171891
228|False|5.0|1.002539829558222
229|True|19.0|0.7367465981924423
230|True|18.0|0.9016463920212595
231|True|10.0|0.8632350787669882
232|False|19.0|1.0165463158280128
233|False|33.0|1.0015404626301556
234|True|14.0|0.8534243778742425
235|False|7.0|1.0452696227125948
236|False|8.0|1.056547583422965
237|False|2.0|1.4095567334080465
238|False|8.0|1.0573260761371288
239|False|22.0|1.009346984456412
